design_id,design_label,w_cost,w_gwp,w_profit,b,c,r_cruise,r_hover,V_cruise,V_climb,c_charge,TOC_flight,GWP_flight,GWP_annual_ops,Annual_Profit,FoM,FoM_energy_rating,FoM_cost_rating,FoM_co2_rating,FoM_time_rating,Cost_Rating_Norm,GWP_Rating_Norm,Profit_Rating_Norm,Profit_Utility,Utility,Utility_Norm_star_at_design_scenario,AR,CL_cruise,CL_climb,Gamma_deg,SPL_hover,MTOM,m_battery,m_empty,P_req_total_hover,P_req_total_climb,P_req_total_cruise,E_total_req,E_trip,E_hover,E_climb,E_reserve,C_rate_hover,C_rate_climb,C_rate_cruise,C_rate_avg,DOD,n_battery_lifecycle,RPM_hover,FC_a
32,scenario_32,0.05,0.55,0.3999999999999999,10.730550831298649,1.0730550831298653,1.128381378854363,1.537591805216442,60.94335298956735,52.457816959202596,2.4048809946865704,103.28134968686233,28.848725770889388,119404.89233733198,1132888.5369765763,0.23543315883946933,0.7147977969170238,-0.13044549963376023,0.2686948550643084,1.5572130701292342,0.9779975485108017,0.7822766584317699,0.6688261304795464,0.510403384675752,0.34542124917398237,0.746682491754832,9.999999999999996,0.7000001592624604,0.9411841986581801,4.999999999999997,74.70961027703243,1869.0974546438454,539.8029729158674,936.4944817279779,456490.63517751964,215434.15506609005,106842.7645073911,86368.47566653881,50754.220830741775,7608.1772529586615,15758.609490945475,35614.25483579703,3.3826463215767966,1.5963910232088856,0.7917167549504649,0.955211163900153,0.37609441501651164,1747.429158861336,867.85383418061,4139.000567498923
33,scenario_33,0.05,0.6000000000000001,0.34999999999999987,11.009296090277243,1.100929609027724,1.1430691679393217,1.5840493483795401,59.105260153642206,52.457816959202574,2.202138908130002,103.84853183508315,27.225538355059875,107542.02883683117,1078928.2601834878,0.2777052947871756,0.7202378802242502,-0.13691714385990442,0.31225716467443226,1.5483705815484576,0.9591279581115462,0.8264075572558842,0.603668409401549,0.4426890569169107,0.3354496115325829,0.75508487554965,10.000000000000002,0.7000002868740791,0.8852670169634937,5.0,73.5304134189437,1850.574929086138,526.0959211892264,931.6790078969118,436532.22922857484,212379.1775574669,102678.48791609409,84175.34739027623,49949.1847515782,7275.537153809581,15535.143543555449,34226.16263869803,3.3190314666709817,1.6147563134676215,0.7806826381317838,0.9394055812799573,0.379772453956072,1973.6217360760156,813.6331740586613,3950.0423254934262
34,scenario_34,0.05,0.65,0.29999999999999993,11.293486605519918,1.129348660551992,1.1585212053995488,1.63141443425332,57.38971844330618,52.457816959202574,1.9972254998186856,104.9728229124012,25.785118320832183,96812.87022276457,1021323.8877484037,0.31515302787810767,0.7246158913561406,-0.14974549517853256,0.3509144527286185,1.539606617296361,0.9217239033734382,0.8655694126120904,0.5341103964508251,0.3704017821431228,0.33172765415761224,0.7689394323017783,9.999999999999998,0.7000000187521787,0.8346224052034724,5.0,72.40331290423404,1835.9439047895269,514.361411597914,928.7824931916132,418841.60982453043,210190.29593689062,98989.52787699742,82297.82585566625,49301.31656333376,6980.6934970755065,15375.030906494776,32996.50929233248,3.25717754388579,1.6345728213468727,0.7698052431225489,0.924130408194653,0.3833982522924836,2254.2584845808683,764.0360097229102,3754.602519878608
35,scenario_35,0.05,0.7000000000000001,0.2499999999999999,11.57827957631422,1.157827957631422,1.1755761237003899,1.6788799293857033,55.810489339921205,52.457816959202574,1.7904073022482492,106.73060605532385,24.50831465115174,87018.03222852654,959576.9853272696,0.3481818326552406,0.728034199610836,-0.16980209809418054,0.3851806848516279,1.53106274481911,0.8632441927166198,0.9002828985690586,0.459550225812451,0.2929160790087497,0.3343653942436179,0.7882477950872847,9.999999999999998,0.7000000403925248,0.7893207594263897,5.0,71.34234754333303,1824.9664115424096,504.46536188962784,927.701049657594,403355.2234074534,208749.64059179832,95756.97144377207,80714.4579023405,48795.46742108314,6722.5870567908905,15269.649635881544,31918.990481257355,3.198278842349564,1.6552148580418937,0.7592748971710191,0.9096098439915098,0.3869083676096604,2609.6139666813665,719.2848089389881,3550.5514543586632
36,scenario_36,0.05,0.75,0.19999999999999996,11.626249999999999,1.1626249999999998,1.1788191805204065,1.6868750000000001,55.557238149023874,52.45781695920257,1.5703616510841854,108.60532836642079,23.576384847657224,79383.08465215813,903673.8249510078,0.3726048385570868,0.7285276968359875,-0.19119299669402645,0.410191360907161,1.5296474250888712,0.8008740313254112,0.9256200219770638,0.39204644807716743,0.22276364189304326,0.3426365992242781,0.8126680076645019,10.0,0.7000000229680295,0.7821735928948181,5.0,71.17008108865394,1823.4579419280838,502.95835763909264,927.6995842889914,400945.85986208054,208568.39777473302,95252.69597743922,80473.33722225484,48722.43856310843,6682.430997701342,15256.392059448064,31750.89865914641,3.1887002474251505,1.658732931718337,0.7575394227431416,0.9072410085243152,0.3874868590856195,3062.002633006866,712.188237315801,3367.0592486975966
37,scenario_37,0.05,0.8,0.1499999999999999,11.62625,1.1626249999999996,1.177154339388375,1.6868749999999997,55.55492196229307,52.45781695920257,1.3506418204766817,111.26196079790773,22.730881150191415,71864.41788428927,840114.1361590779,0.39438915204172914,0.7285179214801075,-0.22150562199464968,0.4328825754190028,1.529634421299618,0.7124904917856234,0.9486074094866015,0.31529731482143614,0.14300308737235265,0.3566812423413227,0.8418050494017778,10.000000000000004,0.7000000186122823,0.7821083715993569,5.0,71.16835718752942,1823.3058934694398,502.9619012395642,927.5439922298754,400895.7117936307,208594.47837124663,95250.0571665151,80473.90419833029,48723.88514282525,6681.595196560512,15258.299806785632,31750.019055505032,3.1882789595443426,1.6589286612537404,0.7575130993561822,0.9072021873320986,0.3874956335479392,3669.2303370532118,712.1585439023356,3161.532428481511
38,scenario_38,0.05,0.8500000000000001,0.09999999999999987,11.626249999999999,1.162625,1.177998277668086,1.6868750000000001,55.55609478094541,52.4578169592026,1.1429642377063796,115.10920308200588,21.956073405462096,64319.43813237672,767175.1703157595,0.4137276091219764,0.7285229077319707,-0.26540330705502035,0.4536764865441527,1.5296410060020766,0.5844965372943683,0.9696727293981138,0.22722258513907748,0.051472551707309584,0.3775021033805098,0.876168905367023,9.999999999999998,0.7000000296575749,0.782141406432237,4.999999999999997,71.16923036783227,1823.3829065889377,502.960054989626,927.6228515993121,400921.1117186936,208581.23065214948,95251.38459770974,80473.60879834017,48723.147265770254,6682.018528644892,15257.330760666488,31750.461532569912,3.188492666495854,1.6588293927751507,0.7575264369626679,0.9072218625993197,0.3874911876791106,4483.0635816853965,712.1735838833135,2929.4599696672417
39,scenario_39,0.05,0.9,0.04999999999999993,11.793326797707646,1.179332679770765,1.1856734686014618,1.6868749999999997,54.7137742308066,52.457816959202574,1.0,119.63405654284512,21.365030070508748,58080.73816242641,699626.4118808057,0.4281401305385413,0.7290707104678438,-0.3170326502313651,0.4695386183590916,1.524839156380348,0.43395912759181865,0.9857418988366681,0.14565659951326823,-0.03329385499416807,0.40506843126190584,0.9161484953082556,9.999999999999996,0.7000004427236776,0.7586045828110639,5.0,71.12750930217629,1819.706786540718,499.155915285712,927.750871255006,399709.2781817373,208290.212981597,93668.59287806592,79864.94644571394,48642.0821530253,6661.821303028954,15236.043356987186,31222.86429268864,3.2030815698373325,1.6691394941187758,0.7506159098561491,0.9003041732682782,0.38979469671461703,5299.524765174859,711.4553155298861,2718.4955027326755
40,scenario_40,0.05,0.9500000000000001,-1.1102230246251565e-16,12.41619923448629,1.241619923448629,1.2,1.6868749999999997,51.76708693788768,49.8890071862068,1.0,122.67896729721232,21.123478983117145,55372.29785126438,666646.673378566,0.4346314059918501,0.7305325307156434,-0.3517755968569584,0.47602124824705044,1.5027688383803364,0.33265795138690785,0.9923091420857084,0.10583314547884662,-0.0746798699492947,0.4346314059918501,0.9593265825507684,10.000000000000002,0.7000002774499061,0.750523899588412,5.258159776202752,70.96655795860923,1805.5939758646539,486.3863344442047,926.4076414204494,395068.3630039341,203794.38991698358,88188.16467308566,77821.81351107277,48425.758620044224,6584.472716732235,14907.182225408982,29396.054891028554,3.2490087408017323,1.6759877939404695,0.7252519935524796,0.8717693242003139,0.3982493354825068,5461.213024525046,708.6910851210291,2621.3626029841234
41,scenario_41,0.1,0.0,0.9,10.9730622317614,1.0973062231761412,1.0364979436630912,1.5780103719602332,73.75969194007166,52.45781695920253,3.9999999999999987,117.00059031472074,50.07178532090527,268996.8448836442,1396732.0808309985,-0.28698435522869536,0.6298049714793434,-0.28698435522869536,-0.3008792322997294,1.6066188875233083,0.521571950405192,0.20526830769781113,0.9874205680992363,0.8414985766837532,0.7286502834925083,0.9408357063298318,9.99999999999999,0.5318386655517802,1.0474707290591794,5.000000000000004,77.00005772904389,2175.2584610460535,740.1326430062711,1042.3258180397936,558446.3485080526,260038.1676103335,165268.70293964059,118421.22288100343,63331.65523445656,9307.439141800878,19021.310408533653,55089.567646546864,3.01808792672489,1.405359809853057,0.8931842393458126,1.038907212740764,0.34227192021806246,883.5901799046575,888.890882028696,5372.223961252214
42,scenario_42,0.1,0.05,0.85,10.807196728976207,1.0807196728976196,1.0358001527252516,1.550366121496034,72.15808061434228,52.45781695920259,3.999999999999999,114.68202957219984,47.633459773662786,252037.84151335646,1387932.7487063915,-0.2521663381735144,0.6463055924452776,-0.260529185069746,-0.23544064438105133,1.6014043882942046,0.5987081784483387,0.27156102101990187,0.9767952625537087,0.8304563638754443,0.6680629585681004,0.9037248420664814,10.00000000000001,0.5571190030378631,1.0501267383637738,4.999999999999998,77.00004435379762,2115.3445578499227,701.5254967325494,1021.0190611173809,545082.7216777791,252246.51802468093,154062.67261056905,112244.07947720795,60889.85527368494,9084.712027962985,18451.36567032388,51354.224203523016,3.1079852362691076,1.4382742705692289,0.8784437533810925,1.0302167345571074,0.34718541553963594,889.0956865265274,908.1022346601621,5291.193264376562
43,scenario_43,0.1,0.1,0.8,10.65970748218447,1.0659707482184473,1.036199739260937,1.5257845803640784,70.57645120044218,52.457816959202596,4.0,112.72508289995505,45.49043680734417,237047.50077567427,1377076.5161381012,-0.20806366761828068,0.6606878947137781,-0.23820009260441968,-0.17792724263214169,1.5960226882682953,0.6638138631993129,0.3298251061046359,0.9636862235405298,0.8168329628470498,0.6118536367539837,0.8703128757628187,9.999999999999996,0.5836670946930893,1.0524673767412065,4.999999999999997,77.00004903284953,2062.5880806888604,667.7476973766925,1002.0403833121732,533274.1634368895,245363.14844956534,144234.3077373792,106839.63158027083,58761.52900114444,8887.902723948158,17947.859932884872,48078.1025791264,3.194465008456969,1.469795549507676,0.8640048228036831,1.0212785746589337,0.35199839239877234,894.9916855467429,925.832737903465,5210.930415541851
44,scenario_44,0.1,0.15000000000000002,0.75,10.545833174360109,1.054583317436011,1.0384057071320183,1.5068055290600184,69.22901851230053,52.45781695920262,3.8731974230185706,110.5685288957713,43.00581450544778,219569.64727273598,1360246.4747673396,-0.15218507773015932,0.6716182491739593,-0.21359344672650557,-0.11124616506592847,1.5912438907371025,0.7355602869195791,0.3973765264469952,0.9433637343588639,0.7957130760469031,0.5587385376026375,0.8406853084281551,9.999999999999998,0.607639373992268,1.054255938073206,4.999999999999996,77.00000110568126,2022.1861709675195,641.9691949931376,987.4169759743819,524203.00725194596,240024.5742857501,136713.12380786712,102715.07119890206,57144.029929613025,8736.716787532432,17557.353119050236,45571.04126928904,3.2662190730665777,1.4955519745044201,0.851836037455526,1.013399397895467,0.35605465418149135,935.8693754066875,939.9589396568997,5105.58048481844
45,scenario_45,0.1,0.2,0.7,10.453678597635168,1.0453678597635165,1.0418569389334036,1.491446432939194,68.0402270927071,52.45781695920257,3.677425516847202,108.50022387583697,40.474398716941586,201791.7258555353,1338609.605074496,-0.0922040900961627,0.6803355369351075,-0.1899937366824723,-0.04330926680300792,1.5868705705384651,0.8043707540143402,0.466200158859918,0.9172369387930587,0.7685611381190345,0.5103315696544753,0.8157429643285588,10.000000000000002,0.6299163618294774,1.05569435004106,5.0,77.00000626216874,1989.7099444314647,621.3013957661084,975.6085486653566,516894.6118947705,235676.9688888116,130662.59324515617,99408.22332257735,55854.02557419197,8614.910198246176,17239.333835385292,43554.197748385384,3.3278187714830607,1.5173116976388261,0.8412187330372239,1.0062454928794238,0.35959375565425866,1001.5562888184324,951.6829541235943,4985.663339108983
46,scenario_46,0.1,0.25,0.65,10.371798717377832,1.0371798717377834,1.0456920358713457,1.4777997862296393,66.89668163876632,52.45781695920255,3.484814170899066,106.79377486096925,38.212620879500875,185926.77383336265,1314672.564701005,-0.036298518479623496,0.6879371087169165,-0.17052286484893436,0.01739122006810087,1.5825170294770592,0.8611426288851805,0.5276929279223931,0.8883326578519263,0.738522734060388,0.467335295671384,0.7954537224728684,9.999999999999998,0.6524202023346547,1.0569643775796065,5.000000000000003,77.00003252734483,1961.0189798266842,603.1390827343764,965.0798970923099,510425.19720947667,231819.8939608868,125319.37738178032,96502.25323750026,54729.12744357349,8507.086620157945,16957.195947138942,41773.125793926774,3.385124339118768,1.5374224658757896,0.8311142883570763,0.999170064578085,0.3629619038809745,1074.4161043799766,962.3264541345761,4865.585493851925
47,scenario_47,0.1,0.30000000000000004,0.6,10.293450977733858,1.0293450977733853,1.0502289753103455,1.4647418296223087,65.70957790932228,52.45781695920256,3.2937213167344264,105.3638213933427,36.10643828272009,171150.85204867215,1287565.221607785,0.01688522501278101,0.695061611034471,-0.15420685396698133,0.07391591800603511,1.5778373623764614,0.9087157697337581,0.5849554043174205,0.8556001960225267,0.7045059420056675,0.4294576552085129,0.7797183158821179,10.000000000000005,0.676976978926892,1.058169049437966,5.000000000000003,77.00001875446085,1933.7055430329651,585.9451972172853,954.9603458156798,504254.10009403195,228128.6902788527,120229.21320538709,93751.23155476569,53674.82715297,8404.2350015672,16687.19123336052,40076.4044017957,3.442329436191555,1.5573380675343667,0.8207539802450338,0.9916236180147614,0.3664153399183222,1156.7769752305421,972.7152565497101,4740.175442078483
48,scenario_48,0.1,0.35000000000000003,0.55,10.229218596778107,1.0229218596778098,1.0561507558559087,1.4540364327963506,64.64988446165283,52.45781695920256,3.097920705376021,104.26479303815015,34.232498062322,157980.80049744487,1258618.7077211172,0.06512457240557001,0.7008187469742547,-0.14166675457992936,0.12420780868714126,1.5735147791729154,0.9452793586349677,0.6359037208595152,0.8206469120495754,0.6681811889597616,0.3968057115103754,0.7684500397915937,10.000000000000009,0.7000006620864538,1.0591506965453226,5.000000000000003,77.00002011792031,1911.4192769128983,571.9060917978726,946.7131851150259,499210.44443776814,225043.67799431612,116046.30538176848,91504.9746876596,52822.87289373677,8320.174073962802,16461.52829773238,38682.10179392283,3.491555355659355,1.5739904241051714,0.8116458771541287,0.9847351905099498,0.369451374281957,1252.2616955502242,981.3866112613813,4614.936374489317
49,scenario_49,0.1,0.4,0.5,10.231230926499855,1.0231230926499857,1.066392615095876,1.454371821083309,64.64894845390296,52.45781695920257,2.8643373136185644,103.66855530891229,32.942527842286545,148819.60662266178,1234753.074032925,0.10008920234458075,0.7010018492999619,-0.13486358126085432,0.1588273982459395,1.5735108984756074,0.9651155995438058,0.6709751763866719,0.7918288555898639,0.6382323925899536,0.36916079746726715,0.7608160583039814,9.999999999999998,0.7000003071616816,1.0591194907686678,5.0,77.000009410239,1912.1150554854783,571.6703336821422,947.6447218033362,499367.86247089814,224737.13672265224,116014.42920005355,91467.25338914277,52795.77698912493,8322.797707848302,16439.10537137919,38671.47640001785,3.4940967410672354,1.5724946598163663,0.8117575628093333,0.9848863945504389,0.3694141457302223,1375.5843714686898,981.1125536383595,4517.55273108186
50,scenario_50,0.1,0.45,0.45,10.348988301931367,1.034898830193136,1.075579058563427,1.4739980503218941,63.704221803572864,52.457816959202574,2.6642564969900606,103.22192163653745,31.39486988446673,137675.54855406887,1200560.6602315865,0.14033903053819524,0.7047413749212121,-0.1297674155298043,0.2003626852199729,1.5695359085727945,0.979974661103951,0.7130525952261827,0.7505410806958618,0.5953246009215032,0.3450825372106838,0.7566146202753152,10.000000000000005,0.7000002230808461,1.0283913316936126,5.0,76.42602504992719,1899.623291254136,563.1683350658935,943.6549561882426,487898.32681662013,222217.29489104266,113593.62075205242,90106.93361054297,52242.39335985882,8131.638780277002,16254.783607770712,37864.54025068414,3.465381815258016,1.5783365722438365,0.8068182366024639,0.977448909271632,0.3710605877991787,1511.466294999416,952.034418771777,4385.2880760683365
